"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2013","AQS","371190041","1","0.019","ppm","18","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/02/2013","AQS","371190041","1","0.021","ppm","19","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/03/2013","AQS","371190041","1","0.018","ppm","17","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/04/2013","AQS","371190041","1","0.029","ppm","27","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/05/2013","AQS","371190041","1","0.031","ppm","29","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/06/2013","AQS","371190041","1","0.028","ppm","26","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/07/2013","AQS","371190041","1","0.037","ppm","34","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/08/2013","AQS","371190041","1","0.015","ppm","14","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/09/2013","AQS","371190041","1","0.023","ppm","21","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/10/2013","AQS","371190041","1","0.032","ppm","30","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/11/2013","AQS","371190041","1","0.02","ppm","19","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/12/2013","AQS","371190041","1","0.02","ppm","19","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/13/2013","AQS","371190041","1","0.026","ppm","24","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/14/2013","AQS","371190041","1","0.014","ppm","13","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/15/2013","AQS","371190041","1","0.014","ppm","13","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/16/2013","AQS","371190041","1","0.004","ppm","4","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/17/2013","AQS","371190041","1","0.029","ppm","27","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/18/2013","AQS","371190041","1","0.032","ppm","30","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/19/2013","AQS","371190041","1","0.033","ppm","31","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/20/2013","AQS","371190041","1","0.04","ppm","37","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/21/2013","AQS","371190041","1","0.04","ppm","37","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/22/2013","AQS","371190041","1","0.039","ppm","36","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/23/2013","AQS","371190041","1","0.034","ppm","31","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/24/2013","AQS","371190041","1","0.032","ppm","30","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/25/2013","AQS","371190041","1","0.021","ppm","19","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/26/2013","AQS","371190041","1","0.02","ppm","19","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/27/2013","AQS","371190041","1","0.034","ppm","31","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/28/2013","AQS","371190041","1","0.026","ppm","24","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/29/2013","AQS","371190041","1","0.037","ppm","34","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/30/2013","AQS","371190041","1","0.037","ppm","34","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/31/2013","AQS","371190041","1","0.036","ppm","33","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/01/2013","AQS","371190041","1","0.038","ppm","35","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/02/2013","AQS","371190041","1","0.039","ppm","36","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/03/2013","AQS","371190041","1","0.04","ppm","37","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/04/2013","AQS","371190041","1","0.032","ppm","30","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/05/2013","AQS","371190041","1","0.042","ppm","39","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/06/2013","AQS","371190041","1","0.041","ppm","38","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/07/2013","AQS","371190041","1","0.023","ppm","21","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/08/2013","AQS","371190041","1","0.035","ppm","32","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/09/2013","AQS","371190041","1","0.04","ppm","37","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/10/2013","AQS","371190041","1","0.045","ppm","42","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/11/2013","AQS","371190041","1","0.028","ppm","26","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/12/2013","AQS","371190041","1","0.033","ppm","31","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/13/2013","AQS","371190041","1","0.032","ppm","30","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/14/2013","AQS","371190041","1","0.032","ppm","30","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/15/2013","AQS","371190041","1","0.043","ppm","40","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/16/2013","AQS","371190041","1","0.031","ppm","29","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/17/2013","AQS","371190041","1","0.04","ppm","37","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/18/2013","AQS","371190041","1","0.042","ppm","39","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/19/2013","AQS","371190041","1","0.031","ppm","29","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/20/2013","AQS","371190041","1","0.04","ppm","37","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/21/2013","AQS","371190041","1","0.038","ppm","35","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/22/2013","AQS","371190041","1","0.027","ppm","25","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/23/2013","AQS","371190041","1","0.011","ppm","10","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/24/2013","AQS","371190041","1","0.045","ppm","42","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/25/2013","AQS","371190041","1","0.032","ppm","30","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/26/2013","AQS","371190041","1","0.028","ppm","26","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/27/2013","AQS","371190041","1","0.039","ppm","36","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"02/28/2013","AQS","371190041","1","0.042","ppm","39","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/01/2013","AQS","371190041","1","0.032","ppm","30","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/02/2013","AQS","371190041","1","0.031","ppm","29","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/03/2013","AQS","371190041","1","0.04","ppm","37","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/04/2013","AQS","371190041","1","0.045","ppm","42","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/05/2013","AQS","371190041","1","0.026","ppm","24","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/06/2013","AQS","371190041","1","0.036","ppm","33","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/07/2013","AQS","371190041","1","0.04","ppm","37","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/08/2013","AQS","371190041","1","0.045","ppm","42","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/09/2013","AQS","371190041","1","0.049","ppm","45","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/10/2013","AQS","371190041","1","0.053","ppm","49","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/11/2013","AQS","371190041","1","0.046","ppm","43","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/12/2013","AQS","371190041","1","0.043","ppm","40","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/13/2013","AQS","371190041","1","0.047","ppm","44","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/14/2013","AQS","371190041","1","0.045","ppm","42","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/15/2013","AQS","371190041","1","0.055","ppm","51","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/16/2013","AQS","371190041","1","0.061","ppm","71","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/17/2013","AQS","371190041","1","0.048","ppm","44","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/18/2013","AQS","371190041","1","0.021","ppm","19","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/19/2013","AQS","371190041","1","0.049","ppm","45","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/20/2013","AQS","371190041","1","0.046","ppm","43","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/22/2013","AQS","371190041","1","0.042","ppm","39","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/23/2013","AQS","371190041","1","0.034","ppm","31","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/24/2013","AQS","371190041","1","0.038","ppm","35","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/25/2013","AQS","371190041","1","0.04","ppm","37","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/26/2013","AQS","371190041","1","0.04","ppm","37","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/27/2013","AQS","371190041","1","0.048","ppm","44","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/28/2013","AQS","371190041","1","0.052","ppm","48","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/29/2013","AQS","371190041","1","0.056","ppm","54","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/30/2013","AQS","371190041","1","0.06","ppm","67","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/31/2013","AQS","371190041","1","0.046","ppm","43","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/01/2013","AQS","371190041","1","0.05","ppm","46","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/02/2013","AQS","371190041","1","0.055","ppm","51","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/03/2013","AQS","371190041","1","0.054","ppm","50","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/04/2013","AQS","371190041","1","0.042","ppm","39","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/05/2013","AQS","371190041","1","0.052","ppm","48","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/06/2013","AQS","371190041","1","0.064","ppm","80","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/07/2013","AQS","371190041","1","0.055","ppm","51","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/08/2013","AQS","371190041","1","0.05","ppm","46","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/09/2013","AQS","371190041","1","0.053","ppm","49","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/10/2013","AQS","371190041","1","0.05","ppm","46","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/11/2013","AQS","371190041","1","0.04","ppm","37","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/12/2013","AQS","371190041","1","0.048","ppm","44","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/13/2013","AQS","371190041","1","0.053","ppm","49","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/14/2013","AQS","371190041","1","0.05","ppm","46","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/15/2013","AQS","371190041","1","0.039","ppm","36","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/16/2013","AQS","371190041","1","0.045","ppm","42","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/17/2013","AQS","371190041","1","0.049","ppm","45","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/18/2013","AQS","371190041","1","0.039","ppm","36","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/19/2013","AQS","371190041","1","0.03","ppm","28","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/20/2013","AQS","371190041","1","0.049","ppm","45","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/21/2013","AQS","371190041","1","0.046","ppm","43","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/22/2013","AQS","371190041","1","0.055","ppm","51","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/23/2013","AQS","371190041","1","0.045","ppm","42","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/24/2013","AQS","371190041","1","0.046","ppm","43","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/25/2013","AQS","371190041","1","0.052","ppm","48","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/26/2013","AQS","371190041","1","0.061","ppm","71","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/27/2013","AQS","371190041","1","0.043","ppm","40","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/29/2013","AQS","371190041","1","0.038","ppm","35","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/30/2013","AQS","371190041","1","0.036","ppm","33","Garinger High School","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
